,word,type,cefr,phon_br,phon_n_am,definition,example,uk,us
1419,dependent,adjective,b2,/dɪˈpendənt/,/dɪˈpendənt/,needing somebody/something in order to survive or be successful,a woman with several dependent children,dependent_uk.mp3,dependent_us.mp3
1420,depict,verb,c1,/dɪˈpɪkt/,/dɪˈpɪkt/,to show an image of somebody/something in a picture,"depict somebody/something (as somebody/something), a painting depicting the Virgin and Child",depict_uk.mp3,depict_us.mp3
1421,deploy,verb,c1,/dɪˈplɔɪ/,/dɪˈplɔɪ/,to move soldiers or weapons into a position where they are ready for military action,2 000 troops were deployed in the area.,deploy_uk.mp3,deploy_us.mp3
1422,deployment,noun,c1,/dɪˈplɔɪmənt/,/dɪˈplɔɪmənt/,the act of moving soldiers or weapons into a position where they are ready for military action,the deployment of peacekeeping forces,deployment_uk.mp3,deployment_us.mp3
1423,deposit,noun,b2,/dɪˈpɒzɪt/,/dɪˈpɑːzɪt/,a sum of money that is given as the first part of a larger payment,They normally ask you to pay $100 (as a) deposit.,deposit_uk.mp3,deposit_us.mp3
1424,deposit,verb,c1,/dɪˈpɒzɪt/,/dɪˈpɑːzɪt/,to put money into a bank account,Millions were deposited in Swiss bank accounts.,deposit_uk.mp3,deposit_us.mp3
1425,depressed,adjective,b2,/dɪˈprest/,/dɪˈprest/,very sad and without hope,You mustn't let yourself get depressed.,depressed_uk.mp3,depressed_us.mp3
1426,depressing,adjective,b2,/dɪˈpresɪŋ/,/dɪˈpresɪŋ/,making you feel very sad and without enthusiasm,a depressing sight/thought/experience ,depressing_uk.mp3,depressing_us.mp3
1427,depression,noun,b2,/dɪˈpreʃn/,/dɪˈpreʃn/,"a medical condition in which a person feels very sad, anxious and without hope and often has physical symptoms such as being unable to sleep, etc.",She was diagnosed as having clinical depression.,depression_uk.mp3,depression_us.mp3
1428,deprive,verb,c1,/dɪˈpraɪv/,/dɪˈpraɪv/,,,deprive_uk.mp3,deprive_us.mp3
1429,depth,noun,b2,/depθ/,/depθ/,the distance from the top or surface to the bottom of something; a particular distance down from the surface of something,"depth of something, What's the depth of the water here?",depth_uk.mp3,depth_us.mp3
1430,deputy,noun,c1,/ˈdepjuti/,/ˈdepjuti/,"a person who is the next most important person below a business manager, a head of a school, a political leader, etc. and who does that person’s job when they are away",I'm acting as deputy till the manager returns.,deputy_uk.mp3,deputy_us.mp3
1431,derive,verb,b2,/dɪˈraɪv/,/dɪˈraɪv/,,,derive_uk.mp3,derive_us.mp3
1432,descend,verb,c1,/dɪˈsend/,/dɪˈsend/,to come or go down from a higher to a lower level,The plane began to descend.,descend_uk.mp3,descend_us.mp3
1433,descent,noun,c1,/dɪˈsent/,/dɪˈsent/,an action of coming or going down,The plane began its descent to Heathrow.,descent_uk.mp3,descent_us.mp3
1434,describe,verb,a1,/dɪˈskraɪb/,/dɪˈskraɪb/,to say what somebody/something is like,"describe somebody/something, The next section describes our findings in detail.",describe_uk.mp3,describe_us.mp3
1435,description,noun,a1,/dɪˈskrɪpʃn/,/dɪˈskrɪpʃn/,a piece of writing or speech that says what somebody/something is like; the act of writing or saying in words what somebody/something is like,Follow the link below for a more detailed description.,description_uk.mp3,description_us.mp3
1436,desert,noun,a2,/ˈdezət/,/ˈdezərt/,a large area of land that has very little water and very few plants growing on it. Many deserts are covered by sand.,the Sahara Desert,desert_uk.mp3,desert_us.mp3
1437,desert,verb,b2,/dɪˈzɜːt/,/dɪˈzɜːrt/,to leave somebody without help or support,She was deserted by her husband.,desert_uk.mp3,desert_us.mp3
1438,deserve,verb,b2,/dɪˈzɜːv/,/dɪˈzɜːrv/,"to do something or show qualities that mean a particular reaction, reward or punishment is appropriate","deserve something, You deserve a rest after all that hard work.",deserve_uk.mp3,deserve_us.mp3
1439,design,noun,a1,/dɪˈzaɪn/,/dɪˈzaɪn/,"the general arrangement of the different parts of something that is made, such as a building, book, machine, etc.",The basic design of the car is very similar to that of earlier models.,design_uk.mp3,design_us.mp3
1440,design,verb,a1,/dɪˈzaɪn/,/dɪˈzaɪn/,"to decide how something will look, work, etc., by drawing plans, making computer models, etc.","design something, He designed and built his own house.",design_uk.mp3,design_us.mp3
1441,designate,verb,c1,/ˈdezɪɡneɪt/,/ˈdezɪɡneɪt/,to say officially that somebody/something has a particular character or name; to describe somebody/something in a particular way,"be designated (as) something, This area has been designated (as) a National Park.",designate_uk.mp3,designate_us.mp3
1442,designer,noun,a2,/dɪˈzaɪnə(r)/,/dɪˈzaɪnər/,"a person whose job is to decide how things such as clothes, furniture, tools, etc. will look or work by making drawings, plans or patterns",one of the country's top fashion designers,designer_uk.mp3,designer_us.mp3
1443,desirable,adjective,c1,/dɪˈzaɪərəbl/,/dɪˈzaɪərəbl/,that you would like to have or do; worth having or doing,She chatted for a few minutes about the qualities she considered desirable in a secretary.,desirable_uk.mp3,desirable_us.mp3
1444,desire,noun,b2,/dɪˈzaɪə(r)/,/dɪˈzaɪər/,a strong wish to have or do something,He now had enough money to satisfy all his desires.,desire_uk.mp3,desire_us.mp3
1445,desire,verb,b2,/dɪˈzaɪə(r)/,/dɪˈzaɪər/,to want something; to wish for something,"desire something, We all desire health and happiness.",desire_uk.mp3,desire_us.mp3
1446,desk,noun,a1,/desk/,/desk/,"a piece of furniture like a table, often with drawers (= parts like boxes in it with handles on the front for pulling them open), that you sit at to read, write, work, etc.","at a desk, I spend all day sitting at a desk.",desk_uk.mp3,desk_us.mp3
1447,desktop,noun,c1,/ˈdesktɒp/,/ˈdesktɑːp/,a screen on a computer that shows the icons of programs and files that can be used,desktop icons,desktop_uk.mp3,desktop_us.mp3
1448,desperate,adjective,b2,/ˈdespərət/,/ˈdespərət/,feeling or showing that you have little hope and are ready to do anything without worrying about danger to yourself or others,The prisoners grew increasingly desperate.,desperate_uk.mp3,desperate_us.mp3
1449,desperately,adverb,b2,/ˈdespərətli/,/ˈdespərətli/,in a way that shows you have little hope and are ready to do anything without worrying about danger to yourself or others,She looked desperately around for a weapon.,desperately_uk.mp3,desperately_us.mp3
1450,despite,preposition,b1,/dɪˈspaɪt/,/dɪˈspaɪt/,used to show that something happened or is true although something else might have happened to prevent it,Her voice was shaking despite all her efforts to control it.,despite_uk.mp3,despite_us.mp3
1451,destination,noun,b1,/ˌdestɪˈneɪʃn/,/ˌdestɪˈneɪʃn/,a place to which somebody/something is going or being sent,popular tourist/holiday destinations like the Bahamas,destination_uk.mp3,destination_us.mp3
1452,destroy,verb,a2,/dɪˈstrɔɪ/,/dɪˈstrɔɪ/,"to damage something so badly that it no longer exists, works, etc.",The building was completely destroyed by fire.,destroy_uk.mp3,destroy_us.mp3
1453,destruction,noun,b2,/dɪˈstrʌkʃn/,/dɪˈstrʌkʃn/,the act of destroying something; the process of being destroyed,the destruction of the rainforests,destruction_uk.mp3,destruction_us.mp3
1454,destructive,adjective,c1,/dɪˈstrʌktɪv/,/dɪˈstrʌktɪv/,causing destruction or damage,The war demonstrated the destructive power of modern weapons.,destructive_uk.mp3,destructive_us.mp3
1455,detail,noun,a1,/ˈdiːteɪl/,/ˈdiːteɪl/,a small individual fact or item; a less important fact or item,an expedition planned down to the last detail,detail_uk.mp3,detail_us.mp3
1456,detail,verb,b2,/ˈdiːteɪl/,/ˈdiːteɪl/,to give a list of facts or all the available information about something,The brochure details all the hotels in the area and their facilities.,detail_uk.mp3,detail_us.mp3
1457,detailed,adjective,b2,/ˈdiːteɪld/,/ˈdiːteɪld/,giving many details and a lot of information; paying great attention to details,a detailed description of the events,detailed_uk.mp3,detailed_us.mp3
1458,detain,verb,c1,/dɪˈteɪn/,/dɪˈteɪn/,"to keep somebody in an official place, such as a police station, a prison or a hospital, and prevent them from leaving",One man has been detained for questioning.,detain_uk.mp3,detain_us.mp3
1459,detect,verb,b2,/dɪˈtekt/,/dɪˈtekt/,"to discover or notice something, especially something that is not easy to see, hear, etc.",The tests are designed to detect the disease early.,detect_uk.mp3,detect_us.mp3
1460,detection,noun,c1,/dɪˈtekʃn/,/dɪˈtekʃn/,"the process of discovering or noticing something, especially something that is not easy to see, hear, etc.; the fact of being discovered or noticed ",crime prevention and detection,detection_uk.mp3,detection_us.mp3
1461,detective,noun,a2,/dɪˈtektɪv/,/dɪˈtektɪv/,"a person, especially a police officer, whose job is to investigate crimes and catch criminals",a police/homicide/undercover detective,detective_uk.mp3,detective_us.mp3
1462,detention,noun,c1,/dɪˈtenʃn/,/dɪˈtenʃn/,"the state of being kept in a place, especially a prison, and prevented from leaving",They were sentenced to 12 months' detention in a young offender institution.,detention_uk.mp3,detention_us.mp3
1463,deteriorate,verb,c1,/dɪˈtɪəriəreɪt/,/dɪˈtɪriəreɪt/,to become worse,"Her health deteriorated rapidly, and she died shortly afterwards.",deteriorate_uk.mp3,deteriorate_us.mp3
1464,determination,noun,b2,/dɪˌtɜːmɪˈneɪʃn/,/dɪˌtɜːrmɪˈneɪʃn/,the quality that makes you continue trying to do something even when this is difficult,fierce/grim/dogged determination,determination_uk.mp3,determination_us.mp3
1465,determine,verb,b1,/dɪˈtɜːmɪn/,/dɪˈtɜːrmɪn/,to discover the facts about something; to calculate something exactly,"determine something, An inquiry was set up to determine the cause of the accident.",determine_uk.mp3,determine_us.mp3
1466,determined,adjective,b1,/dɪˈtɜːmɪnd/,/dɪˈtɜːrmɪnd/,having made a definite decision to do something and not letting anyone prevent you,The opposition to her plan made her more determined than ever.,determined_uk.mp3,determined_us.mp3
1467,devastate,verb,c1,/ˈdevəsteɪt/,/ˈdevəsteɪt/,to completely destroy a place or an area,The bomb devastated much of the old part of the city.,devastate_uk.mp3,devastate_us.mp3
1468,develop,verb,a2,/dɪˈveləp/,/dɪˈveləp/,"to gradually grow or become bigger, more advanced, stronger, etc.; to make something do this","From birth to age 5, a child's brain develops rapidly.",develop_uk.mp3,develop_us.mp3
1469,development,noun,b1,/dɪˈveləpmənt/,/dɪˈveləpmənt/,"the steady growth of something so that it becomes more advanced, stronger, etc.",a baby’s development in the womb,development_uk.mp3,development_us.mp3
1470,device,noun,a2,/dɪˈvaɪs/,/dɪˈvaɪs/,an object or a piece of equipment that has been designed to do a particular job,a tracking/recording/listening device,device_uk.mp3,device_us.mp3
1471,devil,noun,c1,/ˈdevl/,/ˈdevl/,the most powerful evil being,belief in the Devil,devil_uk.mp3,devil_us.mp3
1472,devise,verb,c1,/dɪˈvaɪz/,/dɪˈvaɪz/,to invent something new or a new way of doing something,A new system has been devised to control traffic in the city.,devise_uk.mp3,devise_us.mp3
1473,devote,verb,b2,/dɪˈvəʊt/,/dɪˈvəʊt/,,,devote_uk.mp3,devote_us.mp3
1474,diagnose,verb,c1,/ˈdaɪəɡnəʊz/,/ˌdaɪəɡˈnəʊs/,to say exactly what an illness or the cause of a problem is,"diagnose something, The test is used to diagnose a variety of diseases.",diagnose_uk.mp3,diagnose_us.mp3
1475,diagnosis,noun,c1,/ˌdaɪəɡˈnəʊsɪs/,/ˌdaɪəɡˈnəʊsɪs/,the act of discovering or identifying the exact cause of an illness or a problem,a diagnosis of lung cancer,diagnosis_uk.mp3,diagnosis_us.mp3
1476,diagram,noun,b1,/ˈdaɪəɡræm/,/ˈdaɪəɡræm/,"a simple drawing using lines to explain where something is, how something works, etc.",The results are shown in diagram 2.,diagram_uk.mp3,diagram_us.mp3
1477,dialogue,noun,a1,/ˈdaɪəlɒɡ/,/ˈdaɪəlɔːɡ/,"a conversation in a book, play or film or in language teaching materials",Learners are asked to listen to three short dialogues.,dialogue_uk.mp3,dialogue_us.mp3
1478,diamond,noun,b1,/ˈdaɪmənd/,/ˈdaɪmənd/,"a clear precious stone of pure carbon, the hardest substance known. Diamonds are used in jewellery and also in industry, especially for cutting glass.",a diamond ring/necklace,diamond_uk.mp3,diamond_us.mp3
1479,diary,noun,a2,/ˈdaɪəri/,/ˈdaɪəri/,"a book in which you can write down the experiences you have each day, your private thoughts, etc.",Do you keep a diary (= write one regularly)?,diary_uk.mp3,diary_us.mp3
1480,dictate,verb,c1,/dɪkˈteɪt/,/ˈdɪkteɪt/,"to tell somebody what to do, especially in an annoying way","dictate something (to somebody), They are in no position to dictate terms (= tell other people what to do).",dictate_uk.mp3,dictate_us.mp3
1481,dictator,noun,c1,/dɪkˈteɪtə(r)/,/ˈdɪkteɪtər/,"a political leader who has complete power over a country, especially one who has gained it using military force",The country suffered at the hands of a series of military dictators.,dictator_uk.mp3,dictator_us.mp3
1482,dictionary,noun,a1,/ˈdɪkʃənri/,/ˈdɪkʃəneri/,"a book or electronic resource that gives a list of the words of a language in alphabetical order and explains what they mean, or gives a word for them in a foreign language",a Spanish-English dictionary,dictionary_uk.mp3,dictionary_us.mp3
1483,die,verb,a1,/daɪ/,/daɪ/,to stop living,My father died suddenly at the age of 48.,die_uk.mp3,die_us.mp3
1484,diet,noun,a1,/ˈdaɪət/,/ˈdaɪət/,the food and drink that you eat and drink regularly,"to eat a healthy, balanced diet",diet_uk.mp3,diet_us.mp3
1485,differ,verb,b2,/ˈdɪfə(r)/,/ˈdɪfər/,to be different from somebody/something,They hold differing views.,differ_uk.mp3,differ_us.mp3
1486,difference,noun,a1,/ˈdɪfrəns/,/ˈdɪfrəns/,the way in which two people or things are not like each other; the way in which somebody/something has changed,"Americans and Brits speak the same language, but there are big cultural differences.",difference_uk.mp3,difference_us.mp3
1487,different,adjective,a1,/ˈdɪfrənt/,/ˈdɪfrənt/,not the same as somebody/something; not like somebody/something else,"different from somebody/something, American English is significantly different from British English.",different_uk.mp3,different_us.mp3
1488,differentiate,verb,c1,/ˌdɪfəˈrenʃieɪt/,/ˌdɪfəˈrenʃieɪt/,to recognize or show that two things are not the same,"differentiate (between) A and B, It's difficult to differentiate between the two varieties.",differentiate_uk.mp3,differentiate_us.mp3
1489,differently,adverb,a2,/ˈdɪfrəntli/,/ˈdɪfrəntli/,in a different way from somebody/something,Boys and girls may behave differently.,differently_uk.mp3,differently_us.mp3
1490,difficult,adjective,a1,/ˈdɪfɪkəlt/,/ˈdɪfɪkəlt/,not easy; needing effort or skill to do or to understand,The competition judges were given a very difficult task.,difficult_uk.mp3,difficult_us.mp3
1491,difficulty,noun,b1,/ˈdɪfɪkəlti/,/ˈdɪfɪkəlti/,a problem; a thing or situation that causes problems,the difficulties of English syntax,difficulty_uk.mp3,difficulty_us.mp3
1492,dig,verb,b2,/dɪɡ/,/dɪɡ/,"to make a hole in the ground or to move soil from one place to another using your hands, a tool or a machine",I think I'll do some digging in the garden.,dig_uk.mp3,dig_us.mp3
1493,digital,adjective,a2,/ˈdɪdʒɪtl/,/ˈdɪdʒɪtl/,"using a system of receiving and sending information as a series of the numbers one and zero, showing that an electronic signal is there or is not there",a digital camera ,digital_uk.mp3,digital_us.mp3
1494,dignity,noun,c1,/ˈdɪɡnəti/,/ˈdɪɡnəti/,a calm and serious manner that deserves respect,She accepted the criticism with quiet dignity.,dignity_uk.mp3,dignity_us.mp3
