,word,type,cefr,phon_br,phon_n_am,definition,example,uk,us
683,confusing,adjective,b2,/kənˈfjuːzɪŋ/,/kənˈfjuːzɪŋ/,difficult to understand; not clear,The instructions on the box are very confusing.,confusing_uk.mp3,confusing_us.mp3
684,connect,verb,a2,/kəˈnekt/,/kəˈnekt/,to join together two or more things; to be joined together,"connect A and B, The towns are connected by train and bus services.",connect_uk.mp3,connect_us.mp3
685,connected,adjective,a2,/kəˈnektɪd/,/kəˈnektɪd/,(of two or more things or people) having a link between them,We do not believe that the incidents are connected.,connected_uk.mp3,connected_us.mp3
686,connection,noun,b1,/kəˈnekʃn/,/kəˈnekʃn/,"something that connects two facts, ideas, etc.","connection between A and B, Scientists have established a connection between cholesterol levels and heart disease.",connection_uk.mp3,connection_us.mp3
687,conscious,adjective,b2,/ˈkɒnʃəs/,/ˈkɑːnʃəs/,aware of something; noticing something,"conscious of something, She's very conscious of the problems involved.",conscious_uk.mp3,conscious_us.mp3
688,consequence,noun,b1,/ˈkɒnsɪkwəns/,/ˈkɑːnsɪkwens/,"a result of something that has happened, especially an unpleasant result",Remember that actions have consequences.,consequence_uk.mp3,consequence_us.mp3
689,conservative,adjective,b2,/kənˈsɜːvətɪv/,/kənˈsɜːrvətɪv/,opposed to great or sudden social change; showing that you prefer traditional styles and values,the conservative views of his parents,conservative_uk.mp3,conservative_us.mp3
690,conservative,noun,b2,/kənˈsɜːvətɪv/,/kənˈsɜːrvətɪv/,a conservative person,social/religious conservatives,conservative_uk.mp3,conservative_us.mp3
691,consider,verb,a2,/kənˈsɪdə(r)/,/kənˈsɪdər/,"to think about something carefully, especially in order to make a decision",I'd like some time to consider.,consider_uk.mp3,consider_us.mp3
692,consideration,noun,b2,/kənˌsɪdəˈreɪʃn/,/kənˌsɪdəˈreɪʃn/,the act of thinking carefully about something,An employer is legally bound to give due consideration to the request.,consideration_uk.mp3,consideration_us.mp3
693,consist,verb,b1,/kənˈsɪst/,/kənˈsɪst/,,,consist_uk.mp3,consist_us.mp3
694,consistent,adjective,b2,/kənˈsɪstənt/,/kənˈsɪstənt/,"always behaving in the same way, or having the same opinions, standards, etc.",a consistent approach to the problem,consistent_uk.mp3,consistent_us.mp3
695,constant,adjective,b2,/ˈkɒnstənt/,/ˈkɑːnstənt/,happening all the time or repeatedly,There were constant interruptions.,constant_uk.mp3,constant_us.mp3
696,constantly,adverb,b2,/ˈkɒnstəntli/,/ˈkɑːnstəntli/,all the time; repeatedly,Fashion is constantly changing.,constantly_uk.mp3,constantly_us.mp3
697,construct,verb,b2,/kənˈstrʌkt/,/kənˈstrʌkt/,"to build or make something such as a road, building or machine","construct something, The building was constructed in 1993.",construct_uk.mp3,construct_us.mp3
698,construction,noun,b2,/kənˈstrʌkʃn/,/kənˈstrʌkʃn/,"the process or method of building or making something, especially roads, buildings, bridges, etc.",Construction began this year and will take approximately 18 months.,construction_uk.mp3,construction_us.mp3
699,consume,verb,b1,/kənˈsjuːm/,/kənˈsuːm/,"to use something, especially fuel, energy or time",The electricity industry consumes large amounts of fossil fuels.,consume_uk.mp3,consume_us.mp3
700,consumer,noun,b1,/kənˈsjuːmə(r)/,/kənˈsuːmər/,a person who buys goods or uses services,consumer spending/demand,consumer_uk.mp3,consumer_us.mp3
701,contact,noun,b1,/ˈkɒntækt/,/ˈkɑːntækt/,"the act of communicating with somebody, especially regularly","contact with somebody, I don't have much contact with my uncle.",contact_uk.mp3,contact_us.mp3
702,contact,verb,b1,/ˈkɒntækt/,/ˈkɑːntækt/,"to communicate with somebody, for example by phone, letter or email",I've been trying to contact you all day.,contact_uk.mp3,contact_us.mp3
703,contain,verb,a2,/kənˈteɪn/,/kənˈteɪn/,"if something contains something else, it has that thing inside it or as part of it",This drink doesn't contain any alcohol.,contain_uk.mp3,contain_us.mp3
704,container,noun,b1,/kənˈteɪnə(r)/,/kənˈteɪnər/,"a box, bottle, etc. in which something can be stored or transported",a plastic container,container_uk.mp3,container_us.mp3
705,contemporary,adjective,b2,/kənˈtemprəri/,/kənˈtempəreri/,belonging to the same time,We have no contemporary account of the battle (= written near the time that it happened).,contemporary_uk.mp3,contemporary_us.mp3
706,content,noun,b1,/ˈkɒntent/,/ˈkɑːntent/,the things that are contained in something,He tipped the contents of the bag onto the table.,content_uk.mp3,content_us.mp3
707,contest,noun,b2,/ˈkɒntest/,/ˈkɑːntest/,a competition in which people try to win something,to hold a singing/talent contest,contest_uk.mp3,contest_us.mp3
708,contest,verb,b2,/kənˈtest/,/kənˈtest/,"to take part in a competition, election, etc. and try to win it",Three candidates contested the leadership.,contest_uk.mp3,contest_us.mp3
709,context,noun,a2,/ˈkɒntekst/,/ˈkɑːntekst/,the situation in which something happens and that helps you to understand it,Such databases are being used in a wide range of contexts.,context_uk.mp3,context_us.mp3
710,continent,noun,a2,/ˈkɒntɪnənt/,/ˈkɑːntɪnənt/,"one of the large land masses of the earth such as Europe, Asia or Africa",the continent of Africa,continent_uk.mp3,continent_us.mp3
711,continue,verb,a2,/kənˈtɪnjuː/,/kənˈtɪnjuː/,to keep existing or happening without stopping,"If the current trend continues, that number will increase 165 per cent by 2050.",continue_uk.mp3,continue_us.mp3
712,continuous,adjective,b1,/kənˈtɪnjuəs/,/kənˈtɪnjuəs/,happening or existing for a period of time without being interrupted,Recovery after the accident will be a continuous process that may take several months.,continuous_uk.mp3,continuous_us.mp3
713,contract,noun,b2,/ˈkɒntrækt/,/ˈkɑːntrækt/,an official written agreement,All employees have a written contract of employment.,contract_uk.mp3,contract_us.mp3
714,contract,verb,b2,/kənˈtrækt/,/kənˈtrækt/,to become less or smaller; to make something become less or smaller,Glass contracts as it cools.,contract_uk.mp3,contract_us.mp3
715,contrast,noun,b1,/ˈkɒntrɑːst/,/ˈkɑːntræst/,a difference between two or more people or things that you can see clearly when they are compared or put close together; the fact of comparing two or more things in order to show the differences between them,The two cities make an interesting contrast.,contrast_uk.mp3,contrast_us.mp3
716,contrast,verb,b1,/kənˈtrɑːst/,/kənˈtræst/,to compare two things in order to show the differences between them,"contrast A and B, The poem contrasts youth and age.",contrast_uk.mp3,contrast_us.mp3
717,contribute,verb,b2,/kənˈtrɪbjuːt/,/kənˈtrɪbjuːt/,"to give something, especially money or goods, to help achieve or provide something",Do you wish to contribute?,contribute_uk.mp3,contribute_us.mp3
718,contribution,noun,b2,/ˌkɒntrɪˈbjuːʃn/,/ˌkɑːntrɪˈbjuːʃn/,a gift or payment that is made to a person or an organization in order to help pay for something,All contributions will be gratefully received.,contribution_uk.mp3,contribution_us.mp3
719,control,noun,a2,/kənˈtrəʊl/,/kənˈtrəʊl/,"the power to make decisions about how a country, an area, an organization, etc. is run","control of somebody/something, The party expects to gain control of the council in the next election.",control_uk.mp3,control_us.mp3
720,control,verb,a2,/kənˈtrəʊl/,/kənˈtrəʊl/,"to have power over a person, company, country, etc. so that you are able to decide what they must do or how it is run",By the age of 21 he controlled the company.,control_uk.mp3,control_us.mp3
721,convenient,adjective,b1,/kənˈviːniənt/,/kənˈviːniənt/,"useful, easy or quick to do; not causing problems",Fruit is a convenient source of vitamins and energy.,convenient_uk.mp3,convenient_us.mp3
722,conversation,noun,a1,/ˌkɒnvəˈseɪʃn/,/ˌkɑːnvərˈseɪʃn/,an informal talk involving a small group of people or only two; the activity of talking in this way,a phone conversation,conversation_uk.mp3,conversation_us.mp3
723,convert,verb,b2,/kənˈvɜːt/,/kənˈvɜːrt/,"to change or make something change from one form, purpose, system, etc. to another","convert something, They took just nine months to convert the building.",convert_uk.mp3,convert_us.mp3
724,convince,verb,b1,/kənˈvɪns/,/kənˈvɪns/,to make somebody/yourself believe that something is true,"convince somebody/yourself, Are the prime minister's assurances enough to convince the public?",convince_uk.mp3,convince_us.mp3
725,convinced,adjective,b2,/kənˈvɪnst/,/kənˈvɪnst/,completely sure about something,Sam nodded but he didn't look convinced.,convinced_uk.mp3,convinced_us.mp3
726,cook,noun,a2,/kʊk/,/kʊk/,a person who cooks food or whose job is cooking,John is a very good cook (= he cooks well).,cook_uk.mp3,cook_us.mp3
727,cook,verb,a1,/kʊk/,/kʊk/,"to prepare food by heating it, for example by boiling, baking or frying it",Where did you learn to cook?,cook_uk.mp3,cook_us.mp3
728,cooker,noun,a2,/ˈkʊkə(r)/,/ˈkʊkər/,"a large piece of equipment for cooking food, containing an oven and gas or electric rings on top",a gas cooker,cooker_uk.mp3,cooker_us.mp3
729,cooking,noun,a1,/ˈkʊkɪŋ/,/ˈkʊkɪŋ/,the process of preparing food by heating it,My husband does all the cooking.,cooking_uk.mp3,cooking_us.mp3
730,cool,adjective,a1,/kuːl/,/kuːl/,fairly cold; not hot or warm,cool air/water,cool_uk.mp3,cool_us.mp3
731,cool,verb,b1,/kuːl/,/kuːl/,to become cool or cooler; to make somebody/something become cool or cooler,Glass contracts as it cools.,cool_uk.mp3,cool_us.mp3
732,copy,noun,a2,/ˈkɒpi/,/ˈkɑːpi/,"a thing that is made to be the same as something else, especially a document or a work of art",The thieves replaced the original painting with a copy.,copy_uk.mp3,copy_us.mp3
733,copy,verb,a2,/ˈkɒpi/,/ˈkɑːpi/,to make something that is exactly like something else,"copy something, He taught himself by copying paintings in the Louvre.",copy_uk.mp3,copy_us.mp3
734,core,adjective,b2,/kɔː(r)/,/kɔːr/,most important; main or essential,core subjects (= subjects that all the students have to study) such as English and mathematics,core_uk.mp3,core_us.mp3
735,core,noun,b2,/kɔː(r)/,/kɔːr/,the most important or central part of something,This report goes to the core of the argument.,core_uk.mp3,core_us.mp3
736,corner,noun,a2,/ˈkɔːnə(r)/,/ˈkɔːrnər/,"a part of something where two or more sides, lines or edges join",the four corners of a square,corner_uk.mp3,corner_us.mp3
737,corporate,adjective,b2,/ˈkɔːpərət/,/ˈkɔːrpərət/,connected with a large business company ,corporate finance/profits/tax,corporate_uk.mp3,corporate_us.mp3
738,correct,adjective,a1,/kəˈrekt/,/kəˈrekt/,"accurate or true, without any mistakes ",Do you have the correct time?,correct_uk.mp3,correct_us.mp3
739,correct,verb,a1,/kəˈrekt/,/kəˈrekt/,"to make something right or accurate, for example by changing it or removing mistakes","correct something, to correct an error",correct_uk.mp3,correct_us.mp3
740,correctly,adverb,a2,/kəˈrektli/,/kəˈrektli/,"in a way that is accurate or true, without any mistakes",Have you spelled it correctly?,correctly_uk.mp3,correctly_us.mp3
741,cost,noun,a1,/kɒst/,/kɔːst/,"the amount of money that you need in order to buy, make or do something","cost of something, the high/low cost of housing",cost_uk.mp3,cost_us.mp3
742,cost,verb,a1,/kɒst/,/kɔːst/,"if something costs a particular amount of money, you need to pay that amount in order to buy, make or do it","cost something, How much did it cost?",cost_uk.mp3,cost_us.mp3
743,costume,noun,b1,/ˈkɒstjuːm/,/ˈkɑːstuːm/,the clothes worn by people from a particular place or during a particular historical period,an exhibition of Victorian costumes,costume_uk.mp3,costume_us.mp3
744,cottage,noun,b1,/ˈkɒtɪdʒ/,/ˈkɑːtɪdʒ/,"a small house, especially in the country",a thatched cottage,cottage_uk.mp3,cottage_us.mp3
745,cotton,noun,b1,/ˈkɒtn/,/ˈkɑːtn/,a plant grown in warm countries for the soft white hairs around its seeds that are used to make cloth and thread," From the age of six she worked in the fields, picking cotton.",cotton_uk.mp3,cotton_us.mp3
746,could,modal verb,a1,/kəd/,/kəd/,used as the past tense of ‘can’,She said that she couldn't come.,could_uk.mp3,could_us.mp3
747,council,noun,b2,/ˈkaʊnsl/,/ˈkaʊnsl/,a group of people who are elected to govern an area such as a city or county,a town council,council_uk.mp3,council_us.mp3
748,count,noun,b1,/kaʊnt/,/kaʊnt/,an act of counting to find the total number of somebody/something,"If the election result is close, there will be a second count.",count_uk.mp3,count_us.mp3
749,count,verb,a2,/kaʊnt/,/kaʊnt/,to say numbers in the correct order,Billy can't count yet.,count_uk.mp3,count_us.mp3
750,country,noun,a1,/ˈkʌntri/,/ˈkʌntri/,an area of land that has or used to have its own government and laws,European countries,country_uk.mp3,country_us.mp3
751,countryside,noun,b1,/ˈkʌntrisaɪd/,/ˈkʌntrisaɪd/,"land outside towns and cities, with fields, woods, etc.",The surrounding countryside is windswept and rocky.,countryside_uk.mp3,countryside_us.mp3
752,county,noun,b2,/ˈkaʊnti/,/ˈkaʊnti/,"one of a number of areas that some countries are divided into, each with its own local government",rural counties west of the Mississippi,county_uk.mp3,county_us.mp3
753,couple,noun,a2,/ˈkʌpl/,/ˈkʌpl/,two people or things,I saw a couple of men get out.,couple_uk.mp3,couple_us.mp3
754,courage,noun,b2,/ˈkʌrɪdʒ/,/ˈkɜːrɪdʒ/,"the ability to do something dangerous, or to face pain or opposition, without showing fear",He showed great courage and determination.,courage_uk.mp3,courage_us.mp3
755,course,noun,a1,/kɔːs/,/kɔːrs/,a series of lessons or lectures on a particular subject,a French/chemistry course,course_uk.mp3,course_us.mp3
756,court,noun,b1,/kɔːt/,/kɔːrt/,"the place where legal trials take place and where crimes, etc. are judged",the civil/criminal courts,court_uk.mp3,court_us.mp3
757,cousin,noun,a1,/ˈkʌzn/,/ˈkʌzn/,a child of your aunt or uncle,She's my cousin.,cousin_uk.mp3,cousin_us.mp3
758,cover,noun,b1,/ˈkʌvə(r)/,/ˈkʌvər/,"a thing that is put over or on another thing, usually to protect it or to decorate it",Brighten up your room with some colourful cushion covers.,cover_uk.mp3,cover_us.mp3
759,cover,verb,a2,/ˈkʌvə(r)/,/ˈkʌvər/,"to place something over or in front of something in order to hide, protect or decorate it","cover something with something, Cover the chicken loosely with foil.",cover_uk.mp3,cover_us.mp3
760,covered,adjective,b1,/ˈkʌvəd/,/ˈkʌvərd/,having a layer or amount of something on it,His face was covered in blood.,covered_uk.mp3,covered_us.mp3
